"Label","Area","Mean","StdDev","Mode","Min","Max","X","Y","XM","YM","Perim.","BX","BY","Width","Height","Major","Minor","Angle","Circ.","Feret","IntDen","Median","Skew","Kurt","X.Area","RawIntDen","Ch","FeretX","FeretY","FeretAngle","MinFeret","AR","Round","Solidity","Counter","Count","File_ID","Channel","X.Pixel","Y.Pixel","X.Pixel.Centered","Y.Pixel.Centered","X.Scaled","Y.Scaled"
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,123,0,123,123,123,671,808.333312988,671.5,808.5,0,671,809,1,1,1.128379167,1.128379167,0,0,0,123,123,NA,NA,100,123,1,671,690,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",671,808.333312988,-80.5,60.833312988,-0.614503816793893,0.630397025782383
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,123,0,123,123,123,671,808.333312988,671.5,808.5,0,671,809,1,1,1.128379167,1.128379167,0,0,0,123,123,NA,NA,100,123,1,671,690,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",671,808.333312988,-80.5,60.833312988,-0.614503816793893,0.630397025782383
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,79,0,79,79,79,669.666687012,810.333312988,669.5,810.5,0,669,811,1,1,1.128379167,1.128379167,0,0,0,79,79,NA,NA,100,79,1,669,688,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",669.666687012,810.333312988,-81.833312988,62.833312988,-0.624681778534351,0.65112241438342
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,114,0,114,114,114,669.333312988,812,669.5,811.5,0,669,812,1,1,1.128379167,1.128379167,0,0,0,114,114,NA,NA,100,114,1,669,687,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",669.333312988,812,-82.166687012,64.5,-0.627226618412214,0.66839378238342
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,136,0,136,136,136,668.666687012,813,668.5,812.5,0,668,813,1,1,1.128379167,1.128379167,0,0,0,136,136,NA,NA,100,136,1,668,686,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",668.666687012,813,-82.833312988,65.5,-0.632315366320611,0.678756476683938
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,254,0,254,254,254,669.333312988,815,669.5,814.5,0,669,815,1,1,1.128379167,1.128379167,0,0,0,254,254,NA,NA,100,254,1,669,684,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",669.333312988,815,-82.166687012,67.5,-0.627226618412214,0.699481865284974
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,100,0,100,100,100,673.666687012,817.666687012,673.5,817.5,0,673,818,1,1,1.128379167,1.128379167,0,0,0,100,100,NA,NA,100,100,1,673,681,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",673.666687012,817.666687012,-77.833312988,70.166687012,-0.594147427389313,0.727115927585492
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,138,0,138,138,138,678,819.666687012,678.5,819.5,0,678,820,1,1,1.128379167,1.128379167,0,0,0,138,138,NA,NA,100,138,1,678,679,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",678,819.666687012,-73.5,72.166687012,-0.561068702290076,0.747841316186529
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,216,0,216,216,216,680.333312988,821.666687012,680.5,821.5,0,680,822,1,1,1.128379167,1.128379167,0,0,0,216,216,NA,NA,100,216,1,680,677,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",680.333312988,821.666687012,-71.166687012,74.166687012,-0.543257152763359,0.768566704787565
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,78,0,78,78,78,685.333312988,823.666687012,685.5,823.5,0,685,824,1,1,1.128379167,1.128379167,0,0,0,78,78,NA,NA,100,78,1,685,675,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",685.333312988,823.666687012,-66.166687012,76.166687012,-0.505089213832061,0.789292093388601
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,211,0,211,211,211,690.666687012,824.666687012,690.5,824.5,0,690,825,1,1,1.128379167,1.128379167,0,0,0,211,211,NA,NA,100,211,1,690,674,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",690.666687012,824.666687012,-60.833312988,77.166687012,-0.464376435022901,0.799654787689119
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,236,0,236,236,236,694.666687012,824.666687012,694.5,824.5,0,694,825,1,1,1.128379167,1.128379167,0,0,0,236,236,NA,NA,100,236,1,694,674,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",694.666687012,824.666687012,-56.833312988,77.166687012,-0.433842083877862,0.799654787689119
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,166,0,166,166,166,701,825.666687012,701.5,825.5,0,701,826,1,1,1.128379167,1.128379167,0,0,0,166,166,NA,NA,100,166,1,701,673,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",701,825.666687012,-50.5,78.166687012,-0.385496183206107,0.810017481989637
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,184,0,184,184,184,709.333312988,821.666687012,709.5,821.5,0,709,822,1,1,1.128379167,1.128379167,0,0,0,184,184,NA,NA,100,184,1,709,677,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",709.333312988,821.666687012,-42.166687012,74.166687012,-0.321883106961832,0.768566704787565
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,91,0,91,91,91,713,818.666687012,713.5,818.5,0,713,819,1,1,1.128379167,1.128379167,0,0,0,91,91,NA,NA,100,91,1,713,680,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",713,818.666687012,-38.5,71.166687012,-0.293893129770992,0.73747862188601
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,215,0,215,215,215,710.333312988,821,710.5,820.5,0,710,821,1,1,1.128379167,1.128379167,0,0,0,215,215,NA,NA,100,215,1,710,678,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",710.333312988,821,-41.166687012,73.5,-0.314249519175573,0.761658031088083
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,175,0,175,175,175,706.666687012,824,706.5,823.5,0,706,824,1,1,1.128379167,1.128379167,0,0,0,175,175,NA,NA,100,175,1,706,675,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",706.666687012,824,-44.833312988,76.5,-0.342239030442748,0.792746113989637
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,144,0,144,144,144,705.333312988,825.333312988,705.5,825.5,0,705,826,1,1,1.128379167,1.128379167,0,0,0,144,144,NA,NA,100,144,1,705,673,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",705.333312988,825.333312988,-46.166687012,77.833312988,-0.35241745810687,0.806562828891192
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,150,0,150,150,150,704.333312988,827.333312988,704.5,827.5,0,704,828,1,1,1.128379167,1.128379167,0,0,0,150,150,NA,NA,100,150,1,704,671,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",704.333312988,827.333312988,-47.166687012,79.833312988,-0.36005104589313,0.827288217492228
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,187,0,187,187,187,701.333312988,828,701.5,827.5,0,701,828,1,1,1.128379167,1.128379167,0,0,0,187,187,NA,NA,100,187,1,701,671,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",701.333312988,828,-50.166687012,80.5,-0.382951809251908,0.83419689119171
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,111,0,111,111,111,697,828.666687012,697.5,828.5,0,697,829,1,1,1.128379167,1.128379167,0,0,0,111,111,NA,NA,100,111,1,697,670,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",697,828.666687012,-54.5,81.166687012,-0.416030534351145,0.841105564891192
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,225,0,225,225,225,692,829,692.5,828.5,0,692,829,1,1,1.128379167,1.128379167,0,0,0,225,225,NA,NA,100,225,1,692,670,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",692,829,-59.5,81.5,-0.454198473282443,0.844559585492228
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,46,0,46,46,46,686.333312988,829.333312988,686.5,829.5,0,686,830,1,1,1.128379167,1.128379167,0,0,0,46,46,NA,NA,100,46,1,686,669,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",686.333312988,829.333312988,-65.166687012,81.833312988,-0.497455626045802,0.848013606093264
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,176,0,176,176,176,685,828.333312988,685.5,828.5,0,685,829,1,1,1.128379167,1.128379167,0,0,0,176,176,NA,NA,100,176,1,685,670,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",685,828.333312988,-66.5,80.833312988,-0.50763358778626,0.837650911792746
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,134,0,134,134,134,682.333312988,828,682.5,827.5,0,682,828,1,1,1.128379167,1.128379167,0,0,0,134,134,NA,NA,100,134,1,682,671,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",682.333312988,828,-69.166687012,80.5,-0.52798997719084,0.83419689119171
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,184,0,184,184,184,677.666687012,826,677.5,825.5,0,677,826,1,1,1.128379167,1.128379167,0,0,0,184,184,NA,NA,100,184,1,677,673,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",677.666687012,826,-73.833312988,78.5,-0.563613076244275,0.813471502590674
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,184,0,184,184,184,677.333312988,825.333312988,677.5,825.5,0,677,826,1,1,1.128379167,1.128379167,0,0,0,184,184,NA,NA,100,184,1,677,673,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",677.333312988,825.333312988,-74.166687012,77.833312988,-0.566157916122138,0.806562828891192
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,179,0,179,179,179,674.666687012,824,674.5,823.5,0,674,824,1,1,1.128379167,1.128379167,0,0,0,179,179,NA,NA,100,179,1,674,675,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",674.666687012,824,-76.833312988,76.5,-0.586513839603053,0.792746113989637
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,197,0,197,197,197,673,822,673.5,821.5,0,673,822,1,1,1.128379167,1.128379167,0,0,0,197,197,NA,NA,100,197,1,673,677,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",673,822,-78.5,74.5,-0.599236641221374,0.772020725388601
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,230,0,230,230,230,671,820,671.5,819.5,0,671,820,1,1,1.128379167,1.128379167,0,0,0,230,230,NA,NA,100,230,1,671,679,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",671,820,-80.5,72.5,-0.614503816793893,0.751295336787565
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,105,0,105,105,105,669.666687012,816.333312988,669.5,816.5,0,669,817,1,1,1.128379167,1.128379167,0,0,0,105,105,NA,NA,100,105,1,669,682,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",669.666687012,816.333312988,-81.833312988,68.833312988,-0.624681778534351,0.713298580186528
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,89,0,89,89,89,669.333312988,815.666687012,669.5,815.5,0,669,816,1,1,1.128379167,1.128379167,0,0,0,89,89,NA,NA,100,89,1,669,683,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",669.333312988,815.666687012,-82.166687012,68.166687012,-0.627226618412214,0.706390538984456
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,136,0,136,136,136,668.333312988,813,668.5,812.5,0,668,813,1,1,1.128379167,1.128379167,0,0,0,136,136,NA,NA,100,136,1,668,686,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",668.333312988,813,-83.166687012,65.5,-0.634860206198473,0.678756476683938
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,242,0,242,242,242,668.333312988,812,668.5,811.5,0,668,812,1,1,1.128379167,1.128379167,0,0,0,242,242,NA,NA,100,242,1,668,687,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",668.333312988,812,-83.166687012,64.5,-0.634860206198473,0.66839378238342
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,255,0,255,255,255,671.333312988,806.666687012,671.5,806.5,0,671,807,1,1,1.128379167,1.128379167,0,0,0,255,255,NA,NA,100,255,1,671,692,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",671.333312988,806.666687012,-80.166687012,59.166687012,-0.611959442839695,0.613126290279793
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,139,0,139,139,139,673.666687012,811.333312988,673.5,811.5,0,673,812,1,1,1.128379167,1.128379167,0,0,0,139,139,NA,NA,100,139,1,673,687,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",673.666687012,811.333312988,-77.833312988,63.833312988,-0.594147427389313,0.661485108683938
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,54,0,54,54,54,672.333312988,815.666687012,672.5,815.5,0,672,816,1,1,1.128379167,1.128379167,0,0,0,54,54,NA,NA,100,54,1,672,683,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",672.333312988,815.666687012,-79.166687012,68.166687012,-0.604325855053435,0.706390538984456
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,216,0,216,216,216,677.666687012,820.666687012,677.5,820.5,0,677,821,1,1,1.128379167,1.128379167,0,0,0,216,216,NA,NA,100,216,1,677,678,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",677.666687012,820.666687012,-73.833312988,73.166687012,-0.563613076244275,0.758204010487047
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,222,0,222,222,222,681,822,681.5,821.5,0,681,822,1,1,1.128379167,1.128379167,0,0,0,222,222,NA,NA,100,222,1,681,677,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",681,822,-70.5,74.5,-0.538167938931298,0.772020725388601
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,142,0,142,142,142,686.666687012,824.333312988,686.5,824.5,0,686,825,1,1,1.128379167,1.128379167,0,0,0,142,142,NA,NA,100,142,1,686,674,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",686.666687012,824.333312988,-64.833312988,76.833312988,-0.494910786167939,0.796200134590674
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,207,0,207,207,207,688.333312988,825.333312988,688.5,825.5,0,688,826,1,1,1.128379167,1.128379167,0,0,0,207,207,NA,NA,100,207,1,688,673,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",688.333312988,825.333312988,-63.166687012,77.833312988,-0.482188450473283,0.806562828891192
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,181,0,181,181,181,694,825.666687012,694.5,825.5,0,694,826,1,1,1.128379167,1.128379167,0,0,0,181,181,NA,NA,100,181,1,694,673,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",694,825.666687012,-57.5,78.166687012,-0.438931297709924,0.810017481989637
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,232,0,232,232,232,698,824.666687012,698.5,824.5,0,698,825,1,1,1.128379167,1.128379167,0,0,0,232,232,NA,NA,100,232,1,698,674,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",698,824.666687012,-53.5,77.166687012,-0.408396946564886,0.799654787689119
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,254,0,254,254,254,704,823.333312988,704.5,823.5,0,704,824,1,1,1.128379167,1.128379167,0,0,0,254,254,NA,NA,100,254,1,704,675,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",704,823.333312988,-47.5,75.833312988,-0.362595419847328,0.785837440290155
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,130,0,130,130,130,705.666687012,821.666687012,705.5,821.5,0,705,822,1,1,1.128379167,1.128379167,0,0,0,130,130,NA,NA,100,130,1,705,677,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",705.666687012,821.666687012,-45.833312988,74.166687012,-0.349872618229008,0.768566704787565
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,255,0,255,255,255,710.333312988,818.333312988,710.5,818.5,0,710,819,1,1,1.128379167,1.128379167,0,0,0,255,255,NA,NA,100,255,1,710,680,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",710.333312988,818.333312988,-41.166687012,70.833312988,-0.314249519175573,0.734023968787565
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,255,0,255,255,255,692.666687012,826,692.5,825.5,0,692,826,1,1,1.128379167,1.128379167,0,0,0,255,255,NA,NA,100,255,1,692,673,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",692.666687012,826,-58.833312988,78.5,-0.449109259450382,0.813471502590674
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,183,0,183,183,183,687.333312988,827,687.5,826.5,0,687,827,1,1,1.128379167,1.128379167,0,0,0,183,183,NA,NA,100,183,1,687,672,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",687.333312988,827,-64.166687012,79.5,-0.489822038259542,0.823834196891192
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,180,0,180,180,180,678.666687012,826,678.5,825.5,0,678,826,1,1,1.128379167,1.128379167,0,0,0,180,180,NA,NA,100,180,1,678,673,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",678.666687012,826,-72.833312988,78.5,-0.555979488458015,0.813471502590674
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,112,0,112,112,112,678,825,678.5,824.5,0,678,825,1,1,1.128379167,1.128379167,0,0,0,112,112,NA,NA,100,112,1,678,674,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",678,825,-73.5,77.5,-0.561068702290076,0.803108808290155
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,244,0,244,244,244,688.666687012,827.666687012,688.5,827.5,0,688,828,1,1,1.128379167,1.128379167,0,0,0,244,244,NA,NA,100,244,1,688,671,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",688.666687012,827.666687012,-62.833312988,80.166687012,-0.47964361059542,0.830742870590674
"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue",0,172,0,172,172,172,696.666687012,828.333312988,696.5,828.5,0,696,829,1,1,1.128379167,1.128379167,0,0,0,172,172,NA,NA,100,172,1,696,670,0,0,0,0,NA,1,197,"2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001","Blue",696.666687012,828.333312988,-54.833312988,80.833312988,-0.418574908305343,0.837650911792746
